site_id,road,direction,site_name,date,kfz_h_p10,kfz_h_p50,kfz_h_p90,sv_h_pred,v_kfz_pred,interval_width,relative_interval_width,原因
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-01,40737,48439,60061,8453,124.6,19324,0.509021,Historical Traffic Baseline: 84.7%；Date and Time Pattern: 7.7%；Weather and Temperature: 3.3%；Road Segment and Detector Attributes: 2.0%；Holiday Effect: 2.0%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-02,41386,49676,66436,6814,124.4,25049,0.697912,Historical Traffic Baseline: 83.0%；Date and Time Pattern: 5.5%；Holiday Effect: 4.1%；Road Segment and Detector Attributes: 3.7%；Weather and Temperature: 3.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-03,36364,45985,69278,2097,134.1,32914,1.178341,Historical Traffic Baseline: 70.5%；Date and Time Pattern: 15.5%；Road Segment and Detector Attributes: 6.8%；Weather and Temperature: 3.5%；Holiday Effect: 3.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-04,45477,55201,69607,4644,127.0,24130,0.606878,Historical Traffic Baseline: 78.3%；Date and Time Pattern: 10.2%；Road Segment and Detector Attributes: 4.0%；Holiday Effect: 3.5%；Weather and Temperature: 3.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-05,42935,51051,64510,1338,131.7,21575,0.653776,Historical Traffic Baseline: 76.3%；Date and Time Pattern: 9.1%；Road Segment and Detector Attributes: 6.1%；Weather and Temperature: 3.6%；Holiday Effect: 3.5%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-06,40062,53900,75080,1548,130.6,35018,0.924271,Historical Traffic Baseline: 61.7%；Holiday Effect: 14.0%；Road Segment and Detector Attributes: 9.4%；Date and Time Pattern: 9.4%；Weather and Temperature: 4.5%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-07,43069,50632,59826,8133,125.1,16757,0.429343,Historical Traffic Baseline: 80.9%；Date and Time Pattern: 6.7%；Road Segment and Detector Attributes: 5.4%；Weather and Temperature: 3.6%；Holiday Effect: 2.6%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-08,43285,49997,57424,9175,122.4,14139,0.360795,Historical Traffic Baseline: 79.3%；Date and Time Pattern: 8.7%；Road Segment and Detector Attributes: 5.1%；Weather and Temperature: 3.3%；Holiday Effect: 2.8%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-09,44612,51260,59216,8809,124.4,14605,0.367695,Historical Traffic Baseline: 80.6%；Date and Time Pattern: 7.1%；Road Segment and Detector Attributes: 4.4%；Holiday Effect: 4.2%；Weather and Temperature: 2.9%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-10,45510,54052,65226,7666,124.0,19716,0.455167,Historical Traffic Baseline: 77.1%；Date and Time Pattern: 6.6%；Holiday Effect: 6.6%；Road Segment and Detector Attributes: 6.4%；Weather and Temperature: 2.6%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-11,42405,51099,63525,5113,127.7,21120,0.488311,Historical Traffic Baseline: 76.5%；Date and Time Pattern: 10.6%；Road Segment and Detector Attributes: 7.1%；Weather and Temperature: 2.3%；Holiday Effect: 2.2%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-12,48090,58547,70828,1504,128.6,22737,0.497803,Historical Traffic Baseline: 73.2%；Road Segment and Detector Attributes: 10.9%；Holiday Effect: 6.1%；Date and Time Pattern: 5.4%；Weather and Temperature: 3.0%；Construction Impact: 1.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-13,41239,46207,52013,7900,124.8,10775,0.311549,Historical Traffic Baseline: 76.0%；Date and Time Pattern: 8.7%；Holiday Effect: 6.8%；Road Segment and Detector Attributes: 5.2%；Weather and Temperature: 2.0%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-14,40740,45536,50364,9385,123.8,9624,0.284025,Historical Traffic Baseline: 77.3%；Date and Time Pattern: 8.5%；Holiday Effect: 6.6%；Road Segment and Detector Attributes: 4.3%；Weather and Temperature: 2.0%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-15,40886,45586,50628,9145,123.2,9743,0.27883,Historical Traffic Baseline: 78.3%；Date and Time Pattern: 8.8%；Holiday Effect: 5.8%；Road Segment and Detector Attributes: 3.8%；Weather and Temperature: 2.1%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-16,41560,46180,51589,8513,124.2,10028,0.274744,Historical Traffic Baseline: 80.7%；Date and Time Pattern: 8.3%；Holiday Effect: 4.4%；Road Segment and Detector Attributes: 3.1%；Weather and Temperature: 2.2%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-17,42961,48412,55905,7411,126.4,12944,0.303997,Historical Traffic Baseline: 82.4%；Date and Time Pattern: 8.4%；Holiday Effect: 3.3%；Weather and Temperature: 2.5%；Road Segment and Detector Attributes: 2.2%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-18,40040,47196,58235,4797,127.4,18195,0.41437,Historical Traffic Baseline: 75.2%；Date and Time Pattern: 15.3%；Holiday Effect: 3.8%；Weather and Temperature: 2.3%；Road Segment and Detector Attributes: 1.9%；Construction Impact: 1.5%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-19,44535,53810,64839,1572,130.0,20304,0.433052,Historical Traffic Baseline: 79.2%；Road Segment and Detector Attributes: 6.4%；Date and Time Pattern: 6.3%；Weather and Temperature: 3.5%；Holiday Effect: 2.9%；Construction Impact: 1.7%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-20,40836,45343,50737,8000,125.2,9901,0.276623,Historical Traffic Baseline: 75.9%；Date and Time Pattern: 9.2%；Holiday Effect: 7.7%；Road Segment and Detector Attributes: 3.9%；Weather and Temperature: 2.0%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-21,40927,45402,50025,9395,124.7,9098,0.257857,Historical Traffic Baseline: 76.7%；Date and Time Pattern: 8.5%；Holiday Effect: 7.6%；Road Segment and Detector Attributes: 3.5%；Weather and Temperature: 2.5%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-22,41296,46039,51099,9042,123.2,9803,0.273021,Historical Traffic Baseline: 78.1%；Date and Time Pattern: 8.6%；Holiday Effect: 6.3%；Road Segment and Detector Attributes: 3.5%；Weather and Temperature: 2.4%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-23,41813,46401,51603,8422,124.2,9790,0.265994,Historical Traffic Baseline: 80.4%；Date and Time Pattern: 8.2%；Holiday Effect: 4.8%；Road Segment and Detector Attributes: 3.0%；Weather and Temperature: 2.5%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-24,41555,47049,54427,7267,124.8,12872,0.314164,Historical Traffic Baseline: 80.5%；Date and Time Pattern: 9.1%；Road Segment and Detector Attributes: 3.0%；Holiday Effect: 3.0%；Weather and Temperature: 2.7%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-25,40250,47507,58544,4674,128.6,18294,0.421471,Historical Traffic Baseline: 75.6%；Date and Time Pattern: 14.7%；Holiday Effect: 3.9%；Weather and Temperature: 2.0%；Road Segment and Detector Attributes: 1.8%；Construction Impact: 1.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-26,43565,52652,64208,1390,129.9,20643,0.44561,Historical Traffic Baseline: 79.2%；Date and Time Pattern: 6.7%；Road Segment and Detector Attributes: 5.5%；Weather and Temperature: 3.9%；Holiday Effect: 2.3%；Construction Impact: 1.7%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-27,41209,45723,51332,7844,126.9,10123,0.273208,Historical Traffic Baseline: 76.9%；Date and Time Pattern: 9.0%；Holiday Effect: 7.2%；Road Segment and Detector Attributes: 3.2%；Weather and Temperature: 2.2%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-28,40499,45261,50030,9266,123.4,9531,0.267178,Historical Traffic Baseline: 76.6%；Date and Time Pattern: 8.8%；Holiday Effect: 7.0%；Road Segment and Detector Attributes: 3.5%；Weather and Temperature: 2.5%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-29,41270,46467,52463,9108,123.6,11193,0.304652,Historical Traffic Baseline: 80.0%；Date and Time Pattern: 7.5%；Holiday Effect: 5.0%；Road Segment and Detector Attributes: 3.6%；Weather and Temperature: 2.5%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-04-30,41329,47127,55906,7650,121.8,14577,0.398782,Historical Traffic Baseline: 81.6%；Date and Time Pattern: 6.5%；Road Segment and Detector Attributes: 4.2%；Holiday Effect: 3.5%；Weather and Temperature: 2.7%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-01,36171,45597,66535,1709,134.5,30364,0.964334,Historical Traffic Baseline: 72.1%；Date and Time Pattern: 11.5%；Road Segment and Detector Attributes: 6.5%；Holiday Effect: 4.7%；Weather and Temperature: 3.9%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-02,43135,52020,64931,5054,126.2,21796,0.511156,Historical Traffic Baseline: 76.0%；Date and Time Pattern: 10.1%；Road Segment and Detector Attributes: 7.4%；Weather and Temperature: 2.5%；Holiday Effect: 2.2%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-03,48199,58658,71803,1487,128.8,23604,0.526874,Historical Traffic Baseline: 73.6%；Road Segment and Detector Attributes: 10.0%；Date and Time Pattern: 5.6%；Holiday Effect: 5.3%；Weather and Temperature: 3.5%；Construction Impact: 1.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-04,41557,46638,53077,7748,122.6,11520,0.327658,Historical Traffic Baseline: 76.2%；Date and Time Pattern: 8.9%；Holiday Effect: 6.3%；Road Segment and Detector Attributes: 4.7%；Weather and Temperature: 2.3%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-05,40712,45560,50774,9211,120.7,10062,0.297587,Historical Traffic Baseline: 76.6%；Date and Time Pattern: 8.9%；Holiday Effect: 6.6%；Road Segment and Detector Attributes: 4.2%；Weather and Temperature: 2.2%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-06,40972,45775,51278,9241,122.1,10306,0.293221,Historical Traffic Baseline: 77.8%；Date and Time Pattern: 9.1%；Holiday Effect: 5.7%；Road Segment and Detector Attributes: 3.7%；Weather and Temperature: 2.3%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-07,41378,46185,51858,8696,123.5,10480,0.286131,Historical Traffic Baseline: 79.9%；Date and Time Pattern: 9.0%；Holiday Effect: 3.9%；Road Segment and Detector Attributes: 3.0%；Weather and Temperature: 2.6%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-08,42914,48351,55956,7600,125.8,13041,0.316354,Historical Traffic Baseline: 81.3%；Date and Time Pattern: 8.5%；Holiday Effect: 3.3%；Weather and Temperature: 3.0%；Road Segment and Detector Attributes: 2.1%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-09,41460,48596,59755,4893,127.6,18294,0.428552,Historical Traffic Baseline: 75.8%；Date and Time Pattern: 14.0%；Holiday Effect: 4.3%；Weather and Temperature: 2.4%；Construction Impact: 1.5%；Road Segment and Detector Attributes: 1.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-10,45064,54196,65563,1606,129.5,20499,0.444652,Historical Traffic Baseline: 80.2%；Date and Time Pattern: 6.1%；Road Segment and Detector Attributes: 4.7%；Weather and Temperature: 4.5%；Holiday Effect: 2.2%；Construction Impact: 1.6%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-11,42044,46632,51797,7973,124.5,9753,0.270239,Historical Traffic Baseline: 77.1%；Date and Time Pattern: 7.9%；Holiday Effect: 7.8%；Road Segment and Detector Attributes: 3.1%；Weather and Temperature: 2.9%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-12,41190,46012,51020,9474,120.6,9830,0.27473,Historical Traffic Baseline: 77.7%；Holiday Effect: 7.4%；Date and Time Pattern: 7.3%；Road Segment and Detector Attributes: 3.6%；Weather and Temperature: 2.8%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-13,41945,47971,56846,8231,122.0,14900,0.408227,Historical Traffic Baseline: 82.5%；Date and Time Pattern: 5.5%；Holiday Effect: 4.7%；Road Segment and Detector Attributes: 3.5%；Weather and Temperature: 2.9%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-14,33170,43215,63724,1824,133.8,30553,0.957571,Historical Traffic Baseline: 70.6%；Date and Time Pattern: 11.7%；Holiday Effect: 6.7%；Road Segment and Detector Attributes: 6.0%；Weather and Temperature: 4.6%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-15,43407,50013,59283,7932,122.2,15876,0.402319,Historical Traffic Baseline: 82.9%；Date and Time Pattern: 7.3%；Weather and Temperature: 3.2%；Holiday Effect: 2.9%；Road Segment and Detector Attributes: 2.6%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-16,43026,51056,63834,5113,124.1,20808,0.500196,Historical Traffic Baseline: 78.8%；Date and Time Pattern: 11.2%；Road Segment and Detector Attributes: 4.4%；Weather and Temperature: 2.3%；Holiday Effect: 2.0%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-17,49508,60660,75103,1626,126.8,25595,0.567126,Historical Traffic Baseline: 72.8%；Road Segment and Detector Attributes: 10.4%；Date and Time Pattern: 5.8%；Holiday Effect: 5.8%；Weather and Temperature: 3.9%；Construction Impact: 1.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-18,42648,47836,54122,8085,124.7,11475,0.317894,Historical Traffic Baseline: 77.6%；Date and Time Pattern: 7.7%；Holiday Effect: 7.4%；Road Segment and Detector Attributes: 3.3%；Weather and Temperature: 2.7%；Construction Impact: 1.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-19,41842,46673,51645,9603,123.5,9803,0.282387,Historical Traffic Baseline: 77.9%；Holiday Effect: 7.8%；Date and Time Pattern: 7.5%；Weather and Temperature: 3.0%；Road Segment and Detector Attributes: 2.7%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-20,42618,47838,53535,9419,121.3,10917,0.310378,Historical Traffic Baseline: 79.2%；Date and Time Pattern: 7.4%；Holiday Effect: 6.5%；Weather and Temperature: 3.5%；Road Segment and Detector Attributes: 2.5%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-21,43452,48688,54985,8769,121.7,11532,0.31227,Historical Traffic Baseline: 81.3%；Date and Time Pattern: 5.9%；Holiday Effect: 4.3%；Weather and Temperature: 4.3%；Road Segment and Detector Attributes: 3.1%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-22,44113,50111,60358,7516,122.5,16245,0.42785,Historical Traffic Baseline: 80.1%；Road Segment and Detector Attributes: 5.9%；Date and Time Pattern: 5.4%；Weather and Temperature: 3.9%；Holiday Effect: 3.9%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-23,42136,50810,66620,5305,125.5,24484,0.7373,Historical Traffic Baseline: 74.0%；Date and Time Pattern: 10.8%；Holiday Effect: 6.2%；Road Segment and Detector Attributes: 5.1%；Weather and Temperature: 3.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-24,42474,51465,66240,1667,129.5,23766,0.732381,Historical Traffic Baseline: 74.0%；Holiday Effect: 8.4%；Date and Time Pattern: 8.3%；Weather and Temperature: 4.6%；Road Segment and Detector Attributes: 3.3%；Construction Impact: 1.5%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-25,39679,53585,72785,1889,128.3,33107,0.858098,Historical Traffic Baseline: 64.3%；Holiday Effect: 11.5%；Date and Time Pattern: 9.4%；Road Segment and Detector Attributes: 7.9%；Weather and Temperature: 5.9%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-26,42937,52061,61865,9651,122.0,18928,0.476419,Historical Traffic Baseline: 81.5%；Date and Time Pattern: 5.8%；Weather and Temperature: 4.8%；Road Segment and Detector Attributes: 4.4%；Holiday Effect: 2.8%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-27,43793,50441,58119,9675,122.4,14326,0.384775,Historical Traffic Baseline: 79.1%；Date and Time Pattern: 10.2%；Holiday Effect: 3.5%；Weather and Temperature: 3.5%；Road Segment and Detector Attributes: 3.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-28,44718,51323,59481,8908,121.4,14763,0.391883,Historical Traffic Baseline: 81.8%；Date and Time Pattern: 8.9%；Weather and Temperature: 3.9%；Road Segment and Detector Attributes: 3.1%；Holiday Effect: 1.5%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-29,46195,54403,65262,7686,121.2,19067,0.457841,Historical Traffic Baseline: 84.0%；Date and Time Pattern: 6.2%；Weather and Temperature: 3.6%；Road Segment and Detector Attributes: 2.8%；Holiday Effect: 2.6%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-30,48296,59261,74669,5301,125.3,26373,0.586262,Historical Traffic Baseline: 80.1%；Weather and Temperature: 6.8%；Date and Time Pattern: 6.0%；Road Segment and Detector Attributes: 3.8%；Holiday Effect: 2.1%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-05-31,49183,59788,72776,1722,127.3,23593,0.526074,Historical Traffic Baseline: 81.3%；Road Segment and Detector Attributes: 6.6%；Weather and Temperature: 4.8%；Date and Time Pattern: 4.1%；Holiday Effect: 1.9%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-01,46825,53017,60457,8096,124.1,13632,0.334982,Historical Traffic Baseline: 79.7%；Date and Time Pattern: 7.3%；Holiday Effect: 5.5%；Weather and Temperature: 4.3%；Road Segment and Detector Attributes: 2.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-02,45062,51662,58884,9427,121.7,13822,0.337714,Historical Traffic Baseline: 80.5%；Date and Time Pattern: 6.6%；Holiday Effect: 5.2%；Weather and Temperature: 4.2%；Road Segment and Detector Attributes: 2.5%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-03,48338,56734,66270,8598,120.8,17932,0.422065,Historical Traffic Baseline: 85.0%；Weather and Temperature: 7.4%；Date and Time Pattern: 3.1%；Road Segment and Detector Attributes: 2.1%；Holiday Effect: 1.7%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-04,40701,53673,68547,2916,127.7,27846,0.70599,Historical Traffic Baseline: 69.8%；Weather and Temperature: 10.1%；Road Segment and Detector Attributes: 7.4%；Holiday Effect: 7.0%；Date and Time Pattern: 4.7%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-05,50681,62288,75930,8867,117.2,25249,0.535489,Historical Traffic Baseline: 73.5%；Road Segment and Detector Attributes: 9.1%；Weather and Temperature: 7.3%；Holiday Effect: 5.3%；Date and Time Pattern: 4.3%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-06,52177,63430,78830,5654,122.6,26652,0.583034,Historical Traffic Baseline: 73.6%；Weather and Temperature: 9.1%；Road Segment and Detector Attributes: 7.4%；Date and Time Pattern: 7.0%；Holiday Effect: 2.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-07,59707,73591,89333,2374,122.7,29626,0.569334,Historical Traffic Baseline: 63.9%；Road Segment and Detector Attributes: 10.7%；Date and Time Pattern: 9.8%；Weather and Temperature: 7.4%；Holiday Effect: 7.4%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-08,47140,52790,59527,8289,123.8,12387,0.344589,Historical Traffic Baseline: 78.7%；Holiday Effect: 6.8%；Weather and Temperature: 6.1%；Date and Time Pattern: 3.9%；Road Segment and Detector Attributes: 3.2%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-09,45390,50165,55253,9624,122.6,9863,0.27998,Historical Traffic Baseline: 78.7%；Holiday Effect: 7.4%；Date and Time Pattern: 5.2%；Weather and Temperature: 5.1%；Road Segment and Detector Attributes: 2.4%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-10,46280,51024,56529,9636,121.8,10249,0.27507,Historical Traffic Baseline: 79.6%；Holiday Effect: 7.2%；Weather and Temperature: 5.4%；Date and Time Pattern: 4.6%；Road Segment and Detector Attributes: 2.1%；Construction Impact: 1.0%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-11,47884,52568,58364,9214,122.9,10480,0.268529,Historical Traffic Baseline: 82.3%；Weather and Temperature: 6.7%；Holiday Effect: 5.0%；Date and Time Pattern: 2.6%；Road Segment and Detector Attributes: 2.4%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-12,50659,56376,63690,8233,122.5,13031,0.300919,Historical Traffic Baseline: 81.4%；Weather and Temperature: 8.4%；Holiday Effect: 3.8%；Date and Time Pattern: 3.1%；Road Segment and Detector Attributes: 2.3%；Construction Impact: 1.0%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-13,51155,59855,70756,5293,121.6,19601,0.427483,Historical Traffic Baseline: 76.6%；Weather and Temperature: 8.9%；Date and Time Pattern: 5.3%；Holiday Effect: 5.3%；Road Segment and Detector Attributes: 2.8%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-14,56492,67707,78456,2096,125.5,21963,0.420901,Historical Traffic Baseline: 73.2%；Weather and Temperature: 8.9%；Date and Time Pattern: 8.2%；Road Segment and Detector Attributes: 6.2%；Holiday Effect: 2.3%；Construction Impact: 1.1%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-15,48342,53111,58428,8484,124.2,10086,0.245484,Historical Traffic Baseline: 78.7%；Holiday Effect: 7.7%；Weather and Temperature: 7.1%；Road Segment and Detector Attributes: 2.8%；Date and Time Pattern: 2.6%；Construction Impact: 1.2%
A8_Mch_MQB25_Mch_H,A8,Mch,MQB25_Mch_H,2026-06-16,46110,51005,55400,9819,120.1,9290,0.234216,Historical Traffic Baseline: 78.4%；Holiday Effect: 8.1%；Weather and Temperature: 5.9%；Road Segment and Detector Attributes: 3.4%；Date and Time Pattern: 3.1%；Construction Impact: 1.1%
